Ul	'new_cmd_failure\\)\\('	271,601,751,791,848,937,1040,1041,1103,1106,1116,1131,1167,1236,1237,1306,1334,1356,1390,1400,1514,1568,1581,1610
Up	"'"	9,43,148,190,232,322,399,408,417,450,461,467,505,534,826,1007,1076,1240,1247,1466,1478,1537,1618
Uap	'(\\s*){\\s*$'	412,533,587,618,759,793,818,852,896,961,1007,1015,1032,1080,1172,1221,1266,1296,1428,1464,1493,1511,1580
Uap	'(\\s*)}\\s*$'	412,533,587,618,759,793,818,852,896,961,1007,1015,1032,1080,1172,1221,1266,1296,1428,1464,1493,1511,1580
Up	'<'	12,55,147,181,287,407,412,473,602,759,852,961,1054,1076,1087,1221,1244,1248,1267,1509,1511,1580
Up	'&'	12,55,147,181,287,381,412,602,759,813,852,927,961,1003,1054,1076,1087,1221,1244,1267,1509,1511
Up	' +'	126,332,407,430,539,557,672,689,757,1007,1015,1021,1032,1223,1248,1340,1420,1425,1438,1468,1488,1557
Up	'[&<]'	12,43,190,287,330,381,412,413,510,602,759,774,852,961,1054,1076,1087,1221,1509,1511,1580,1638
Ua	'\\d+$'	21,55,278,296,322,432,467,505,534,819,1007,1015,1032,1054,1087,1248,1366,1397,1466,1569,1580,1618
Uv	'[\\s,]'	12,232,287,306,322,412,467,505,534,602,759,852,896,961,1007,1054,1087,1221,1466,1469,1509,1511
Uv	'[0-9]+'	108,152,160,182,302,332,345,383,560,689,849,878,908,1012,1076,1086,1158,1243,1331,1386,1495,1544
Up	'&#?\\w+;'	169,179,220,296,325,454,456,506,591,622,651,666,707,819,927,950,970,1003,1055,1076,1247,1469
Ul	'pack_lun\\)\\('	271,601,751,791,848,937,1040,1041,1103,1106,1116,1131,1167,1236,1237,1306,1334,1356,1400,1514,1568,1610
Ua	'^\\s*(\\w+)\\s*'	302,323,355,391,422,682,849,866,872,878,884,1012,1054,1086,1087,1158,1263,1495,1517,1580,1594,1634
Up	'^\\.\\s*(\\w+)\\s*'	302,323,355,391,422,682,849,866,872,878,884,1012,1054,1086,1087,1158,1263,1495,1517,1580,1594,1634
Ua	'^\\[\\s*(\\w+)\\s*\\]\\s*'	302,323,355,391,422,682,849,866,872,878,884,1012,1054,1086,1087,1158,1263,1495,1517,1580,1594,1634
Ui	'^(?P<prefix>[a-z]+)://(?P<suffix>.*)$'	302,323,355,391,422,682,849,866,872,878,884,1012,1054,1086,1087,1158,1263,1495,1517,1580,1594,1634
Uo	'x'	12,302,412,425,744,759,774,849,852,878,961,1004,1012,1086,1087,1158,1221,1328,1495,1511,1580
Uv	'(\\w*)'	412,587,618,759,793,818,852,896,961,1015,1032,1080,1172,1221,1266,1296,1428,1464,1493,1511,1580
U=	'^(?:=)$'	12,42,82,89,139,140,148,287,580,602,729,1004,1074,1075,1210,1235,1248,1328,1444,1495,1509
Ub	'\\(.*?\\)'	82,89,302,323,355,422,849,866,878,879,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Uap	'^(?:<<)$'	12,42,82,89,139,140,148,287,580,602,729,1004,1074,1075,1210,1235,1248,1328,1444,1495,1509
Uv	'[^a-zA-Z0-9]'	302,322,323,341,355,422,467,505,534,757,826,866,913,1004,1087,1158,1248,1328,1466,1495,1517
Uap	'^(?:!|&|\\*)$'	12,42,82,89,139,140,148,287,580,602,729,1004,1074,1075,1210,1235,1248,1328,1444,1495,1509
Uv	"(^|\\W)`(.*?)'(\\W|$)"	412,533,587,618,759,793,818,852,896,961,1007,1015,1032,1080,1172,1221,1266,1296,1428,1493,1511
Uv	'(\\w+(\\.\\w+)*)\\.(\\w*)'	12,101,287,412,602,640,642,662,759,776,852,961,971,1054,1087,1115,1203,1221,1509,1511,1580
Up	'\\s*(\\w*|\\w(\\w|\\.)*\\w)\\s*::'	412,533,587,618,759,793,818,852,896,961,1007,1015,1032,1080,1172,1221,1266,1296,1428,1493,1511
Uc	'^#define\\s{1,}(\\w{1,}_H)\\s{1,}<(.*)>'	412,533,587,618,759,793,818,852,896,961,1007,1015,1032,1080,1172,1221,1266,1296,1428,1493,1511
Uc	'^\\s*(?:var)?char\\s*\\(\\s*(\\d+)\\s*\\)\\s*$'	82,89,302,323,355,422,849,866,878,923,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Uv	'\\D'	40,174,385,483,640,712,728,827,960,1007,1015,1032,1069,1122,1149,1199,1300,1302,1416,1583
Ul	'\\bgzip\\b'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Ul	'^\\s*plural$'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Up	"([a-z])'([A-Z])"	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Un	'^(-?\\d+)(\\d{3})'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Uw	'&(?!(\\w+|#\\d+);)'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Ul	'^\\s*endblocktrans$'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Ub	'\\(\\?P(<\\w+>).+?\\)'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Uq	'(?<![\\w])(\\d+)L(?![\\w])'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Uh	'(<a [^>]*?)target=[^\\s>]+'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Un	'(\\d{4})-(\\d\\d?)-(\\d\\d?)$'	302,323,355,422,430,672,849,866,878,1004,1012,1086,1158,1184,1481,1495,1517,1538,1580,1634
Ub	'_\\(((?:".*?")|(?:\'.*?\'))\\)'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Un	'(\\d{1,2})\\.(\\d{1,2})\\.(\\d{1,2})'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Uh	'(?:<p>(?:&nbsp;|\\s|<br \\/>)*?</p>\\s*)+\\Z'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Uc	'\\sCONSTRAINT `[^`]*` FOREIGN KEY \\(`([^`]*)`\\) REFERENCES `([^`]*)` \\(`([^`]*)`\\)'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
Up	'='	228,317,416,592,852,896,994,1007,1076,1093,1225,1246,1301,1403,1412,1469,1511,1560,1598
Up	'\\.'	43,108,161,232,633,678,944,990,1008,1076,1199,1248,1275,1300,1317,1478,1488,1501,1585
Up	'/\\*'	0,75,119,306,322,464,467,505,534,768,785,825,1007,1015,1032,1054,1301,1404,1466
Up	'[<>]'	12,287,341,412,413,510,602,759,767,774,852,961,1054,1076,1087,1221,1248,1509,1511
U\	'[\\\\].'	12,287,412,602,619,759,852,869,961,1054,1087,1221,1292,1415,1439,1469,1509,1511,1580
Ub	'<[^>]*?>'	82,89,302,323,355,403,422,582,849,866,878,1004,1074,1075,1184,1453,1495,1517,1634
Uc	'\\.models$'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1184,1495,1517,1580,1634
Ub	'\\[(.*?)\\]'	251,422,662,800,1033,1104,1188,1257,1263,1290,1310,1386,1415,1517,1522,1536,1580,1594,1634
Uc	'/\\*.*?\\*/'	113,147,181,306,322,464,467,505,534,753,768,825,942,1007,1025,1322,1404,1466,1522
Uv	'(\\(|\\)|\\s+)'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1634
Ui	'[^A-Za-z0-9.]+'	12,287,487,498,602,662,1033,1054,1087,1257,1263,1290,1415,1469,1509,1536,1580,1594,1634
Ub	'<(/?)\\s*b\\s*>'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1184,1495,1517,1580,1634
Ub	'<(/?)\\s*i\\s*>'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1184,1495,1517,1580,1634
Uu	'\\\\[0-3][0-7][0-7]'	12,287,412,602,619,759,852,869,961,1054,1087,1221,1292,1415,1439,1469,1509,1511,1580
Uh	'(<!--.*?-->|<[^>]*>)'	96,113,147,181,251,252,487,639,1087,1104,1257,1349,1386,1415,1469,1495,1536,1555,1580
Up	'\\$(\\w+|\\{[^}]*\\})'	12,251,287,381,412,422,602,662,759,800,852,961,1033,1054,1087,1221,1509,1511,1517
U=	'(?:^|(?<=[\\.\\?\\!] ))([a-z])'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1184,1495,1517,1580,1634
Un	'^(?:1-?)?(\\d{3})[-\\.]?(\\d{3})[-\\.]?(\\d{4})$'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1634
Uw	'^(25[0-5]|2[0-4]\\d|[0-1]?\\d?\\d)(\\.(25[0-5]|2[0-4]\\d|[0-1]?\\d?\\d)){3}$'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1495,1517,1580,1634
Us	'\\r'	12,110,227,287,339,412,560,602,759,852,961,1054,1087,1221,1248,1488,1509,1511
U\	'\\\\'	0,119,139,206,232,241,785,874,973,1007,1015,1032,1184,1248,1249,1256,1488,1635
Up	'\\s*\\['	171,487,498,602,662,1033,1045,1087,1257,1263,1381,1415,1469,1509,1536,1580,1594,1634
Uh	'--\\s*>'	12,43,287,330,381,412,510,602,759,774,852,961,1054,1087,1221,1509,1511,1580
Uv	'\\Z(?ms)'	251,322,381,422,467,505,534,662,737,743,800,1033,1054,1087,1216,1466,1517,1569
Up	'\\s*(#.*)?$'	287,487,498,602,662,1007,1033,1087,1172,1257,1263,1415,1469,1509,1536,1580,1594,1634
Uw	'url="([^"]+)"'	251,422,662,800,1033,1087,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Up	'%\\(([^)]*)\\)s'	119,332,436,602,642,689,730,747,927,971,1003,1007,1015,1032,1203,1256,1269,1498
Uc	'^(.*?)"""\\s*(#.*)?$'	119,332,436,602,642,689,730,747,927,971,1003,1007,1015,1032,1203,1256,1269,1498
Ul	"(?<=SECRET_KEY = ')'"	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517
Uc	"^(.*?)'''\\s*(#.*)?$"	119,332,436,602,642,689,730,747,927,971,1003,1007,1015,1032,1203,1256,1269,1498
U=	'committed-rev="(\\d+)"'	251,422,662,800,1033,1087,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Uc	"^'''(.*?)'''\\s*(#.*)?$"	119,332,436,602,642,689,730,747,927,971,1003,1007,1015,1032,1203,1256,1269,1498
Uc	'^"""(.*?)"""\\s*(#.*)?$'	119,332,436,602,642,689,730,747,927,971,1003,1007,1015,1032,1203,1256,1269,1498
Uc	'^\\s*blocktrans(?:\\s+|$)'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517
Ui	'[a-zA-Z][-_.a-zA-Z0-9]*\\s*'	12,43,287,330,381,412,510,602,759,774,852,961,1054,1087,1221,1509,1511,1580
Ui	'[a-zA-Z][-_.:a-zA-Z0-9]*\\s*'	55,65,126,225,273,340,472,527,683,691,707,1122,1199,1269,1300,1469,1498,1557
Up	"[^'\\\\]*(?:\\\\.[^'\\\\]*)*'"	12,101,251,287,381,412,518,602,759,787,852,961,1054,1087,1221,1509,1511,1580
Up	'[^"\\\\]*(?:\\\\.[^"\\\\]*)*"'	12,101,251,287,381,412,518,602,759,787,852,961,1054,1087,1221,1509,1511,1580
Uq	'(\\\'[^\\\']*\\\'|"[^"]*")\\s*'	12,43,287,330,381,412,510,602,759,774,852,961,1054,1087,1221,1509,1511,1580
Ul	'^\\s*trans\\s+((?:".*?")|(?:\'.*?\'))\\s*'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517
UL	'\n        \\$(?:\n          (?P<escaped>\\$)              |   # Two $ signs\n          (?P<named>[_a-z][_a-z0-9]*)  |   # $name format\n          {(?P<braced>[^}]*)}              # ${name} format\n        )\n        '	119,332,436,602,642,689,730,747,927,971,1003,1007,1015,1032,1203,1256,1269,1498
Up	'#'	82,89,141,145,147,181,186,232,628,735,861,1004,1074,1075,1076,1184,1495
Up	'--'	9,12,148,245,287,381,412,602,759,852,961,988,1054,1087,1221,1509,1511
Us	'\\t'	232,322,467,505,534,560,602,757,972,1054,1243,1248,1466,1488,1630,1632,1639
Uap	'^[^(]*'	283,332,339,356,436,518,538,670,689,747,787,832,975,1000,1247,1288,1495
Ug	'-r(\\d+)$'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Uw	'URL: (.+)'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Uw	'&([^;]+);'	251,252,391,487,639,992,1087,1104,1169,1257,1386,1415,1469,1495,1536,1555,1580
Uap	'^(.*)@(.*)$'	12,287,412,602,759,852,961,1054,1087,1221,1263,1290,1495,1509,1511,1580,1594
Uc	'^running .*'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Uap	'\\s*#?\\s*$'	12,147,162,181,287,381,412,602,759,852,961,1054,1087,1221,1509,1511,1580
U=	'#egg=([^&]*)'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Ug	'-py\\d\\.\\d$'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Ul	'Revision: (.+)'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Uv	'([.\\w-]+)\\s*(.*)$'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Uw	'/Python(?:-32|-64)*$'	181,524,661,740,764,868,971,1007,1015,1017,1032,1061,1123,1170,1282,1518,1557
Up	'((^|[^%])(%%)*%[sy])'	302,323,355,422,425,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Un	'-(20\\d\\d\\d\\d\\d\\d)$'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Uh	'<title>[^<]*Revision \\d+:'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Up	'([\\w\\d\\.-]+)\\s*([\\d]+):.*$'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
U=	'^([\\w., ]+=)?\\s*[\\w\\.]+\\(.*\\)$'	283,332,356,436,518,538,550,670,689,747,787,832,975,1000,1247,1288,1495
Ui	'&([a-zA-Z][-.a-zA-Z0-9]*)[^a-zA-Z0-9]'	12,43,287,381,412,510,602,759,774,852,961,1054,1087,1221,1509,1511,1580
Uh	'<p>Paragraph 1\\s*</p>\\s*<h2>\\s*An h2</h2>'	82,89,302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
Uh	'href=(?:"([^"]*)"|\'([^\']*)\'|([^>\\s\\n]*))'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
U=	'^\\s*[#*=]{4,}\\n[a-z0-9 -]+\\n[#*=]{4,}\\s*'	283,332,339,356,436,518,538,670,689,747,787,832,975,1000,1247,1288,1495
Up	';'	225,241,262,267,268,322,467,505,534,557,560,1093,1249,1317,1466,1501
Up	'#.*'	232,251,422,498,531,560,747,1007,1015,1032,1087,1267,1517,1555,1580,1621
Up	'[-]'	302,323,355,422,560,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
Us	'^ +'	162,225,251,306,322,464,467,477,505,534,619,1007,1087,1267,1404,1466
Up	'[_-]'	82,89,992,1004,1074,1075,1104,1257,1317,1386,1415,1469,1495,1501,1536,1580
Uh	'<!--'	12,287,330,381,412,413,602,759,852,961,1054,1076,1087,1221,1509,1511
Up	' *, *'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Up	'\\s*,'	287,487,498,602,662,1033,1087,1257,1263,1415,1469,1509,1536,1580,1594,1634
Up	']\\s*>'	12,287,381,412,510,602,759,774,852,961,1054,1087,1221,1509,1511,1580
Un	'[\\d.]+'	12,287,412,602,759,852,961,1054,1087,1221,1263,1290,1509,1511,1580,1594
Uv	'([A-Z])'	302,430,654,672,849,878,913,1012,1084,1086,1115,1158,1223,1420,1426,1469
Up	'\\.\\./'	251,422,662,800,1104,1188,1257,1263,1290,1386,1415,1517,1536,1580,1594,1634
Up	'<[a-zA-Z]'	12,43,287,330,381,412,602,759,852,961,1054,1087,1221,1509,1511,1580
Ub	'"([^"]+)"'	12,287,381,412,602,759,812,852,961,1054,1087,1221,1509,1511,1555,1580
Uav	'^[_a-zA-Z]'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Up	'<[>a-zA-Z]'	12,287,412,413,510,602,759,774,852,961,1054,1076,1087,1221,1509,1511
Up	']\\s*]\\s*>'	12,287,381,412,510,602,759,774,852,961,1054,1087,1221,1509,1511,1580
Uv	'[^a-zA-Z0-9_]'	317,428,466,534,768,825,917,1007,1047,1050,1060,1268,1277,1466,1580,1602
Un	'^\\d+\\.\\d+$'	12,391,412,759,851,852,872,961,1007,1054,1087,1221,1269,1511,1561,1576
Us	'^-r\\s*([^ ])?'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1594,1634
Uq	'^[012TF\\*]{9}$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Uav	'^[_a-zA-Z]\\w*$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Ub	'``([^`\\s]+?)``'	95,131,274,302,334,573,849,878,951,1004,1012,1086,1158,1176,1495,1525
Up	'\\w+(\\.\\w+)*$'	487,498,602,662,757,1033,1087,1257,1263,1415,1469,1509,1536,1580,1594,1634
Ul	'^GEO-\\d{3}LITE'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Ul	'^GEO-\\d{3}FREE'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Ug	'-arch\\s+\\w+\\s'	12,287,412,602,759,852,961,1054,1087,1221,1263,1290,1509,1511,1580,1594
Uw	'&(?:\\w+|#\\d+);'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Uv	'\\?|[-+]?[.\\w]+$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Ug	'-isysroot [^ \t]*'	12,287,412,602,759,852,961,1054,1087,1221,1263,1290,1509,1511,1580,1594
Uv	'\\s*((\\w|[-.])+)'	287,487,498,602,662,1033,1087,1257,1263,1415,1469,1509,1536,1580,1594,1634
Us	'[ \\t\\n][ \\t\\n]+'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
U\	'\\s*\\\\\\s*(#.*)?$'	287,487,498,602,662,1033,1087,1257,1263,1415,1469,1509,1536,1580,1594,1634
Ug	'hg\\s*pull\\s*(.*)\\s*'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1594,1634
Ub	'(?:W/)?"((?:\\\\.|[^"])*)"'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
U=	'.*; charset=([\\w\\d-]+);?'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Ug	'macosx-(\\d+)\\.(\\d+)-(.*)'	287,487,498,602,662,1033,1087,1257,1263,1415,1469,1509,1536,1580,1594,1634
Ui	'\\${([A-Za-z][A-Za-z0-9_]*)}'	12,287,412,602,759,852,961,1054,1087,1221,1263,1290,1509,1511,1580,1594
Uw	'https?://[^/]*(/.*reset/\\S*)'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Ug	'^bzr\\s*branch\\s*-r\\s*(\\d*)'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1594,1634
Ug	'^hg\\s*update\\s*-r\\s*(.*)\\s*'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1594,1634
Un	'\\S+ (\\d+)\\.(\\d+)\\.?(\\d+)?'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Ul	"Decimal\\('(\\d+(\\.\\d*)?)'\\)"	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Ui	'\\$\\(([A-Za-z][A-Za-z0-9_]*)\\)'	12,287,412,602,759,852,961,1054,1087,1221,1263,1290,1509,1511,1580,1594
Ug	'^git\\s*checkout\\s*-q\\s*(.*)\\s*'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1594,1634
U=	'([a-zA-Z][a-zA-Z0-9_]+)\\s*=\\s*(.*)'	12,287,412,602,759,852,961,1054,1087,1221,1263,1290,1509,1511,1580,1594
Ug	'darwin-(\\d+)\\.(\\d+)\\.(\\d+)-(.*)'	287,487,498,602,662,1033,1087,1257,1263,1415,1469,1509,1536,1580,1594,1634
Ub	'</\\s*([a-zA-Z][-.a-zA-Z0-9:_]*)\\s*>'	12,43,287,330,381,412,602,759,852,961,1054,1087,1221,1509,1511,1580
Ui	'^([A-Za-z][A-Za-z0-9+-.]*://)(/*)(.*?)'	55,147,181,190,220,325,454,582,622,666,707,915,927,1003,1247,1597
Uu	'([0-9a-f][0-9a-f]-){5}[0-9a-f][0-9a-f]'	12,71,83,174,287,381,422,602,1054,1087,1205,1246,1509,1540,1580,1644
Ug	'git\\s*remote\\s*add\\s*origin(.*)\\s*-f'	251,422,662,800,1033,1104,1188,1257,1263,1290,1386,1415,1517,1536,1594,1634
Un	'^(?P<major>\\d)\\.(?P<minor1>\\d)\\.(?P<minor2>\\d+)'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Ub	'&([a-zA-Z][a-zA-Z0-9]*|#[0-9]*)?|<([a-zA-Z][^<>]*|/([a-zA-Z][^<>]*)?|![^<>]*)?'	12,287,412,413,510,602,759,774,852,961,1054,1076,1087,1221,1509,1511
Um	'.+SPHEROID\\[\\"(?P<name>.+)\\",(?P<major>\\d+(\\.\\d+)?),(?P<flattening>\\d{3}\\.\\d+),'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Ux	'^<gml:Point srsName="EPSG:4326"><gml:coordinates>-104\\.60925\\d+,38\\.255001</gml:coordinates></gml:Point>'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
UL	'^<gml:Point srsName="SDO:4326" xmlns:gml="http://www.opengis.net/gml"><gml:coordinates decimal="\\." cs="," ts=" ">-104.60925\\d+,38.25500\\d+ </gml:coordinates></gml:Point>'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
UL	'.+UNIT ?\\["(?P<unit_name>[\\w \\\'\\(\\)]+)", ?(?P<unit>[\\d\\.]+)(,AUTHORITY\\["(?P<unit_auth_name>[\\w \\\'\\(\\)]+)","(?P<unit_auth_val>\\d+)"\\])?\\]([\\w ]+)?(,AUTHORITY\\["(?P<auth_name>[\\w \\\'\\(\\)]+)","(?P<auth_val>\\d+)"\\])?\\]$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1580,1634
Up	'$'	12,287,339,407,412,602,735,759,852,961,1221,1247,1268,1509,1511
Up	'</'	12,43,287,330,381,412,602,759,852,961,1054,1087,1221,1509,1511
Up	'()'	12,53,356,412,560,759,852,961,1054,1087,1221,1232,1411,1511,1580
Uas	'^\\s*'	12,190,412,556,558,759,852,961,1045,1087,1221,1248,1326,1377,1511
Uu	'.\x08'	12,241,287,412,531,602,759,852,961,1054,1087,1221,1249,1509,1511
Up	'[-\\.]'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
Uas	'^(\\s*)'	12,287,407,412,602,759,852,961,1050,1054,1087,1221,1509,1511,1580
Up	'( +|-+)'	12,287,389,412,602,743,759,852,961,1054,1087,1221,1509,1511,1580
Up	'[-/\\.]'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
Up	'\\s*\\]'	487,498,602,662,1033,1087,1257,1263,1415,1469,1509,1536,1580,1594,1634
Uas	'^\\s*\\n'	12,236,247,287,552,602,606,919,1007,1054,1087,1223,1395,1420,1509
Up	'<(/|\\Z)'	12,43,287,330,381,412,602,759,852,961,1054,1087,1221,1509,1511
Un	'^\\d{9}$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
Uav	'^[-\\w]+$'	82,89,302,323,355,422,849,866,878,1004,1074,1075,1495,1517,1634
Un	'^\\d{11}$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
Us	'(\\.|\\s)'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
Ui	'\\b\\w+\\b'	12,287,412,602,759,852,961,1025,1054,1087,1221,1379,1509,1511,1580
Ui	'\\d([A-Z])'	302,323,355,422,849,866,878,1004,1012,1086,1158,1495,1517,1580,1634
Uw	'&[a-zA-Z#]'	12,43,287,381,412,602,759,852,961,1054,1087,1221,1509,1511,1580
Un	'^(\\d{10})$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
Up	'(\\.|\\s|/|-)'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
U=	'^([^=]*)=(.*)$'	12,287,412,560,602,759,852,961,1054,1087,1221,1495,1509,1511,1580
Un	'^\\d{4} \\d{6}'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
Up	'[\\-\\s\\(\\)]'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
U=	'realm="([^"]*)"'	147,181,190,220,325,454,582,622,666,707,915,927,1003,1247,1597
Un	'^\\d{4}[A-Z]{2}$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
Up	'(\\(|\\)|\\s+|-)'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
U=	'(?:(\\w+)=)?(.+)'	302,323,355,422,849,866,878,1004,1012,1086,1158,1481,1495,1517,1538
U=	'^\\s*([^=\\s;,]+)'	12,225,287,412,510,602,759,774,852,961,1054,1087,1221,1509,1511
Un	'^-?\\d+(\\.\\d+)?$'	96,251,252,487,639,1087,1104,1257,1386,1415,1469,1495,1536,1555,1580
Ub	"^'([^']+)'(\\|.*$)"	302,323,355,422,849,866,878,1004,1012,1086,1158,1495,1517,1580,1634
Un	'^0([1-9]{1})\\d{8}$'	302,323,355,422,849,866,878,1004,1012,1086,1158,1184,1495,1517,1634
Uu	'[&<>\\"\\x80-\\xff]+'	12,72,147,245,287,305,602,1239,1248,1317,1382,1501,1505,1509,1638
U=	'^\\s*=\\s*([^\\s;,]*)'	12,225,287,412,510,602,759,774,852,961,1054,1087,1221,1509,1511
Un	'(\\d+)\\.(\\d+)\\.(\\d+)'	302,323,355,422,849,866,878,1004,1012,1086,1158,1495,1517,1580,1634
Ui	'[a-zA-Z][-.a-zA-Z0-9:_]*'	12,43,287,330,381,412,602,759,852,961,1054,1087,1221,1509,1511
Ub	'<(/)?([^ ]+?)(?: (/)| .*?)?>'	82,89,302,323,355,422,866,1004,1021,1074,1075,1184,1468,1495,1517
